outputscale,omega,lml
-1.310000000000000053e+00,-6.000000000000000000e+00,-4.831941723840359497e+11
-1.265000000000000124e+00,-6.000000000000000000e+00,-4.823291904896274414e+11
-1.220000000000000195e+00,-6.000000000000000000e+00,-4.814073193341566162e+11
-1.175000000000000266e+00,-6.000000000000000000e+00,-4.804214714280825195e+11
-1.130000000000000338e+00,-6.000000000000000000e+00,-4.793808228532598877e+11
-1.084999999999999964e+00,-6.000000000000000000e+00,-4.782788604045870361e+11
-1.040000000000000036e+00,-6.000000000000000000e+00,-4.771225714764811401e+11
-9.950000000000001066e-01,-6.000000000000000000e+00,-4.759059806800858154e+11
-9.500000000000001776e-01,-6.000000000000000000e+00,-4.746310140329358521e+11
-9.050000000000002487e-01,-6.000000000000000000e+00,-4.733260833820877686e+11
-8.600000000000003197e-01,-6.000000000000000000e+00,-4.719632976839630127e+11
-8.150000000000003908e-01,-6.000000000000000000e+00,-4.705640789384554443e+11
-7.700000000000004619e-01,-6.000000000000000000e+00,-4.691329985211851807e+11
-7.250000000000005329e-01,-6.000000000000000000e+00,-4.676747773255020752e+11
-6.799999999999997158e-01,-6.000000000000000000e+00,-4.661874033683997192e+11
-6.349999999999997868e-01,-6.000000000000000000e+00,-4.646889325701253662e+11
-5.899999999999998579e-01,-6.000000000000000000e+00,-4.632113811109719849e+11
-5.449999999999999289e-01,-6.000000000000000000e+00,-4.617366176436015625e+11
-5.000000000000000000e-01,-6.000000000000000000e+00,-4.602515532221622925e+11
-4.550000000000000711e-01,-6.000000000000000000e+00,-4.587705163917693481e+11
-4.100000000000001421e-01,-6.000000000000000000e+00,-4.573435651630020752e+11
-3.650000000000002132e-01,-6.000000000000000000e+00,-4.559348413241819458e+11
-3.200000000000002842e-01,-6.000000000000000000e+00,-4.546074574002812500e+11
-2.750000000000003553e-01,-6.000000000000000000e+00,-4.532753096131735229e+11
-2.300000000000004263e-01,-6.000000000000000000e+00,-4.520076230646464844e+11
-1.850000000000004974e-01,-6.000000000000000000e+00,-4.508030634106720581e+11
-1.400000000000005684e-01,-6.000000000000000000e+00,-4.496605054792617188e+11
-9.499999999999975131e-02,-6.000000000000000000e+00,-4.485899870702756958e+11
-4.999999999999982236e-02,-6.000000000000000000e+00,-4.475321695021573486e+11
-4.999999999999893419e-03,-6.000000000000000000e+00,-4.465443706560802002e+11
4.000000000000003553e-02,-6.000000000000000000e+00,-4.455645656016785278e+11
8.499999999999996447e-02,-6.000000000000000000e+00,-4.447265472085068359e+11
1.299999999999998934e-01,-6.000000000000000000e+00,-4.439110232141936646e+11
1.749999999999998224e-01,-6.000000000000000000e+00,-4.431326760448761597e+11
2.199999999999997513e-01,-6.000000000000000000e+00,-4.424032185716333008e+11
2.649999999999996803e-01,-6.000000000000000000e+00,-4.417719925712362061e+11
3.099999999999996092e-01,-6.000000000000000000e+00,-4.412126261786660156e+11
3.549999999999995381e-01,-6.000000000000000000e+00,-4.406061679751451416e+11
3.999999999999994671e-01,-6.000000000000000000e+00,-4.402215804982428589e+11
4.449999999999993960e-01,-6.000000000000000000e+00,-4.395796955887673950e+11
4.900000000000002132e-01,-6.000000000000000000e+00,-4.392816906118045044e+11
5.350000000000001421e-01,-6.000000000000000000e+00,-4.389287274347466431e+11
5.800000000000000711e-01,-6.000000000000000000e+00,-4.386400702863429565e+11
6.250000000000000000e-01,-6.000000000000000000e+00,-4.382294640071361694e+11
