outputscale,omega,lml
-5.000000000000000000e+00,-6.000000000000000000e+00,-1.376569818312933350e+11
-4.955000000000000071e+00,-6.000000000000000000e+00,-1.376056087697266541e+11
-4.910000000000000142e+00,-6.000000000000000000e+00,-1.375592794618850098e+11
-4.865000000000000213e+00,-6.000000000000000000e+00,-1.375174991040203247e+11
-4.820000000000000284e+00,-6.000000000000000000e+00,-1.374798221266750488e+11
-4.775000000000000355e+00,-6.000000000000000000e+00,-1.374458460000596008e+11
-4.730000000000000426e+00,-6.000000000000000000e+00,-1.374152077399460602e+11
-4.684999999999999609e+00,-6.000000000000000000e+00,-1.373875800487386475e+11
-4.639999999999999680e+00,-6.000000000000000000e+00,-1.373626668450886078e+11
-4.594999999999999751e+00,-6.000000000000000000e+00,-1.373402008241192780e+11
-4.549999999999999822e+00,-6.000000000000000000e+00,-1.373199422295775757e+11
-4.504999999999999893e+00,-6.000000000000000000e+00,-1.373016746241439056e+11
-4.459999999999999964e+00,-6.000000000000000000e+00,-1.372852012726122894e+11
-4.415000000000000036e+00,-6.000000000000000000e+00,-1.372703472180015259e+11
-4.370000000000000107e+00,-6.000000000000000000e+00,-1.372569506252772217e+11
-4.325000000000000178e+00,-6.000000000000000000e+00,-1.372448702281068726e+11
-4.280000000000000249e+00,-6.000000000000000000e+00,-1.372339752301866455e+11
-4.235000000000000320e+00,-6.000000000000000000e+00,-1.372241485951128845e+11
-4.190000000000000391e+00,-6.000000000000000000e+00,-1.372152866663541565e+11
-4.144999999999999574e+00,-6.000000000000000000e+00,-1.372072910368564301e+11
-4.099999999999999645e+00,-6.000000000000000000e+00,-1.372000810624732971e+11
-4.054999999999999716e+00,-6.000000000000000000e+00,-1.371935724514963989e+11
-4.009999999999999787e+00,-6.000000000000000000e+00,-1.371877026427396698e+11
-3.964999999999999858e+00,-6.000000000000000000e+00,-1.371824015306093140e+11
-3.919999999999999929e+00,-6.000000000000000000e+00,-1.371776163021194000e+11
-3.875000000000000000e+00,-6.000000000000000000e+00,-1.371732962613924866e+11
-3.830000000000000071e+00,-6.000000000000000000e+00,-1.371693950505088348e+11
-3.785000000000000142e+00,-6.000000000000000000e+00,-1.371658673195798950e+11
