outputscale,omega,lml
2.830000000000000071e+00,-6.000000000000000000e+00,-4.512911781944474792e+10
2.875000000000000000e+00,-6.000000000000000000e+00,-4.462148521414097595e+10
2.919999999999999929e+00,-6.000000000000000000e+00,-4.609016789106296539e+10
2.964999999999999858e+00,-6.000000000000000000e+00,-5.143706677776839447e+10
3.009999999999999787e+00,-6.000000000000000000e+00,-4.755183860149391937e+10
3.054999999999999716e+00,-6.000000000000000000e+00,-5.331913844363995361e+10
3.099999999999999645e+00,-6.000000000000000000e+00,-7.511961918135983276e+10
3.144999999999999574e+00,-6.000000000000000000e+00,-6.871283709827464294e+10
3.189999999999999503e+00,-6.000000000000000000e+00,-6.200625326311104584e+10
3.234999999999999432e+00,-6.000000000000000000e+00,-6.526193815319425964e+10
3.279999999999999361e+00,-6.000000000000000000e+00,-8.307528872175048828e+10
3.324999999999999289e+00,-6.000000000000000000e+00,-4.638447897618358731e+08
3.369999999999999218e+00,-6.000000000000000000e+00,-4.629855461359073520e+08
3.414999999999999147e+00,-6.000000000000000000e+00,-4.595793790142601728e+08
3.459999999999999076e+00,-6.000000000000000000e+00,-4.583405127684599161e+08
3.504999999999999005e+00,-6.000000000000000000e+00,-4.586887820021070242e+08
3.549999999999998934e+00,-6.000000000000000000e+00,-4.583426770369385481e+08
3.594999999999998863e+00,-6.000000000000000000e+00,-4.541761086475719213e+08
3.640000000000000568e+00,-6.000000000000000000e+00,-4.528420999586938024e+08
3.685000000000000497e+00,-6.000000000000000000e+00,-4.527345781512476802e+08
3.730000000000000426e+00,-6.000000000000000000e+00,-4.544701347363777161e+08
3.775000000000000355e+00,-6.000000000000000000e+00,-4.531671200578802228e+08
3.820000000000000284e+00,-6.000000000000000000e+00,-4.526554696353920698e+08
3.865000000000000213e+00,-6.000000000000000000e+00,-4.478824317731474638e+08
3.910000000000000142e+00,-6.000000000000000000e+00,-4.506255101093832850e+08
3.955000000000000071e+00,-6.000000000000000000e+00,-4.542077420976193547e+08
4.000000000000000000e+00,-6.000000000000000000e+00,-4.586479529863415956e+08
-5.000000000000000000e+00,-5.955000000000000071e+00,-1.690754388213897400e+11
-4.955000000000000071e+00,-5.955000000000000071e+00,-1.688678222994873962e+11
-4.910000000000000142e+00,-5.955000000000000071e+00,-1.686802795062167969e+11
-4.865000000000000213e+00,-5.955000000000000071e+00,-1.685108602131375732e+11
-4.820000000000000284e+00,-5.955000000000000071e+00,-1.683577970121189575e+11
-4.775000000000000355e+00,-5.955000000000000071e+00,-1.682194886943793640e+11
-4.730000000000000426e+00,-5.955000000000000071e+00,-1.680944851010073547e+11
-4.684999999999999609e+00,-5.955000000000000071e+00,-1.679814705729364929e+11
-4.639999999999999680e+00,-5.955000000000000071e+00,-1.678792550313218384e+11
-4.594999999999999751e+00,-5.955000000000000071e+00,-1.677867585899243164e+11
-4.549999999999999822e+00,-5.955000000000000071e+00,-1.677030032456090698e+11
-4.504999999999999893e+00,-5.955000000000000071e+00,-1.676271006583930969e+11
-4.459999999999999964e+00,-5.955000000000000071e+00,-1.675582473542858276e+11
-4.415000000000000036e+00,-5.955000000000000071e+00,-1.674957102377274780e+11
-4.370000000000000107e+00,-5.955000000000000071e+00,-1.674388253953392944e+11
-4.325000000000000178e+00,-5.955000000000000071e+00,-1.673869847706172485e+11
-4.280000000000000249e+00,-5.955000000000000071e+00,-1.673396367673938599e+11
-4.235000000000000320e+00,-5.955000000000000071e+00,-1.672962816573416443e+11
-4.190000000000000391e+00,-5.955000000000000071e+00,-1.672564474263775635e+11
-4.144999999999999574e+00,-5.955000000000000071e+00,-1.672197140993121338e+11
-4.099999999999999645e+00,-5.955000000000000071e+00,-1.671856887539835815e+11
-4.054999999999999716e+00,-5.955000000000000071e+00,-1.671540057106823730e+11
-4.009999999999999787e+00,-5.955000000000000071e+00,-1.671243261267909546e+11
-3.964999999999999858e+00,-5.955000000000000071e+00,-1.670963351681099854e+11
-3.919999999999999929e+00,-5.955000000000000071e+00,-1.670697257661182556e+11
-3.875000000000000000e+00,-5.955000000000000071e+00,-1.670442246483818970e+11
-3.830000000000000071e+00,-5.955000000000000071e+00,-1.670195465011559448e+11
-3.785000000000000142e+00,-5.955000000000000071e+00,-1.669954341400124817e+11
-3.740000000000000213e+00,-5.955000000000000071e+00,-1.669716310368298035e+11
-3.695000000000000284e+00,-5.955000000000000071e+00,-1.669478820603711853e+11
-3.650000000000000355e+00,-5.955000000000000071e+00,-1.669239219513534546e+11
-3.604999999999999982e+00,-5.955000000000000071e+00,-1.668994948585236206e+11
-3.560000000000000053e+00,-5.955000000000000071e+00,-1.668743639192673645e+11
