outputscale,omega,lml
-5.000000000000000000e+00,-6.000000000000000000e+00,-4.975443988550880127e+11
-4.955000000000000071e+00,-6.000000000000000000e+00,-4.975423996471258545e+11
-4.910000000000000142e+00,-6.000000000000000000e+00,-4.975405325335629883e+11
-4.865000000000000213e+00,-6.000000000000000000e+00,-4.975387784313404541e+11
-4.820000000000000284e+00,-6.000000000000000000e+00,-4.975371205459967651e+11
-4.775000000000000355e+00,-6.000000000000000000e+00,-4.975355396334648438e+11
-4.730000000000000426e+00,-6.000000000000000000e+00,-4.975340186352783203e+11
-4.684999999999999609e+00,-6.000000000000000000e+00,-4.975325426714188232e+11
-4.639999999999999680e+00,-6.000000000000000000e+00,-4.975310959800545654e+11
-4.594999999999999751e+00,-6.000000000000000000e+00,-4.975296624995731201e+11
-4.549999999999999822e+00,-6.000000000000000000e+00,-4.975282306957327881e+11
-4.504999999999999893e+00,-6.000000000000000000e+00,-4.975267740736339111e+11
-4.459999999999999964e+00,-6.000000000000000000e+00,-4.975252909852766724e+11
-4.415000000000000036e+00,-6.000000000000000000e+00,-4.975237599005833130e+11
-4.370000000000000107e+00,-6.000000000000000000e+00,-4.975221615268997192e+11
-4.325000000000000178e+00,-6.000000000000000000e+00,-4.975204852098717651e+11
-4.280000000000000249e+00,-6.000000000000000000e+00,-4.975187055350280151e+11
-4.235000000000000320e+00,-6.000000000000000000e+00,-4.975168110874493408e+11
-4.190000000000000391e+00,-6.000000000000000000e+00,-4.975147780940557861e+11
-4.144999999999999574e+00,-6.000000000000000000e+00,-4.975125839536688232e+11
-4.099999999999999645e+00,-6.000000000000000000e+00,-4.975101992380227661e+11
-4.054999999999999716e+00,-6.000000000000000000e+00,-4.975076062373302612e+11
-4.009999999999999787e+00,-6.000000000000000000e+00,-4.975047808732431641e+11
-3.964999999999999858e+00,-6.000000000000000000e+00,-4.975016843135115356e+11
-3.919999999999999929e+00,-6.000000000000000000e+00,-4.974982820701815186e+11
-3.875000000000000000e+00,-6.000000000000000000e+00,-4.974945552861848755e+11
-3.830000000000000071e+00,-6.000000000000000000e+00,-4.974904267397928467e+11
