outputscale,omega,lml
-5.000000000000000000e+00,-6.000000000000000000e+00,-4.549047270109243164e+11
-4.955000000000000071e+00,-6.000000000000000000e+00,-4.548957766908540039e+11
-4.910000000000000142e+00,-6.000000000000000000e+00,-4.548871756463981934e+11
-4.865000000000000213e+00,-6.000000000000000000e+00,-4.548788297444070435e+11
-4.820000000000000284e+00,-6.000000000000000000e+00,-4.548706500276539307e+11
-4.775000000000000355e+00,-6.000000000000000000e+00,-4.548625499035391235e+11
-4.730000000000000426e+00,-6.000000000000000000e+00,-4.548544426383554688e+11
-4.684999999999999609e+00,-6.000000000000000000e+00,-4.548462419497891235e+11
-4.639999999999999680e+00,-6.000000000000000000e+00,-4.548378572543093872e+11
-4.594999999999999751e+00,-6.000000000000000000e+00,-4.548292013468785400e+11
-4.549999999999999822e+00,-6.000000000000000000e+00,-4.548201810163044434e+11
-4.504999999999999893e+00,-6.000000000000000000e+00,-4.548106993879274902e+11
-4.459999999999999964e+00,-6.000000000000000000e+00,-4.548006528128103027e+11
-4.415000000000000036e+00,-6.000000000000000000e+00,-4.547899386098959961e+11
-4.370000000000000107e+00,-6.000000000000000000e+00,-4.547784387541574707e+11
-4.325000000000000178e+00,-6.000000000000000000e+00,-4.547660284633701782e+11
-4.280000000000000249e+00,-6.000000000000000000e+00,-4.547525817748706055e+11
-4.235000000000000320e+00,-6.000000000000000000e+00,-4.547379477839176025e+11
-4.190000000000000391e+00,-6.000000000000000000e+00,-4.547219753230249023e+11
-4.144999999999999574e+00,-6.000000000000000000e+00,-4.547044867173515015e+11
-4.099999999999999645e+00,-6.000000000000000000e+00,-4.546853052530560913e+11
-4.054999999999999716e+00,-6.000000000000000000e+00,-4.546642171429168091e+11
-4.009999999999999787e+00,-6.000000000000000000e+00,-4.546410071618863525e+11
-3.964999999999999858e+00,-6.000000000000000000e+00,-4.546154139416502075e+11
-3.919999999999999929e+00,-6.000000000000000000e+00,-4.545871834914732056e+11
-3.875000000000000000e+00,-6.000000000000000000e+00,-4.545560016994851685e+11
-3.830000000000000071e+00,-6.000000000000000000e+00,-4.545215476481685181e+11
-3.785000000000000142e+00,-6.000000000000000000e+00,-4.544834506886159668e+11
-3.740000000000000213e+00,-6.000000000000000000e+00,-4.544413039320184326e+11
-3.695000000000000284e+00,-6.000000000000000000e+00,-4.543946842462218628e+11
-3.650000000000000355e+00,-6.000000000000000000e+00,-4.543430807140988770e+11
-3.604999999999999982e+00,-6.000000000000000000e+00,-4.542859464045501709e+11
-3.560000000000000053e+00,-6.000000000000000000e+00,-4.542227170338286743e+11
-3.515000000000000124e+00,-6.000000000000000000e+00,-4.541526973920687256e+11
-3.469999999999999751e+00,-6.000000000000000000e+00,-4.540751662314611206e+11
-3.424999999999999822e+00,-6.000000000000000000e+00,-4.539893730269508667e+11
-3.379999999999999893e+00,-6.000000000000000000e+00,-4.538943307161134644e+11
-3.334999999999999964e+00,-6.000000000000000000e+00,-4.537891357866849976e+11
-3.290000000000000036e+00,-6.000000000000000000e+00,-4.536726541123524780e+11
-3.245000000000000107e+00,-6.000000000000000000e+00,-4.535437717256105957e+11
-3.200000000000000178e+00,-6.000000000000000000e+00,-4.534011691668738403e+11
-3.155000000000000249e+00,-6.000000000000000000e+00,-4.532434640647795410e+11
-3.110000000000000320e+00,-6.000000000000000000e+00,-4.530689365826452637e+11
-3.065000000000000391e+00,-6.000000000000000000e+00,-4.528759622050667114e+11
-3.020000000000000018e+00,-6.000000000000000000e+00,-4.526626153600046387e+11
-2.975000000000000089e+00,-6.000000000000000000e+00,-4.524268483306062012e+11
-2.930000000000000160e+00,-6.000000000000000000e+00,-4.521663029761909180e+11
-2.885000000000000231e+00,-6.000000000000000000e+00,-4.518789211267546387e+11
-2.839999999999999858e+00,-6.000000000000000000e+00,-4.515615061381024170e+11
-2.794999999999999929e+00,-6.000000000000000000e+00,-4.512114470891755981e+11
-2.750000000000000000e+00,-6.000000000000000000e+00,-4.508253461107586670e+11
-2.705000000000000071e+00,-6.000000000000000000e+00,-4.504000993274615479e+11
-2.660000000000000142e+00,-6.000000000000000000e+00,-4.499317893290226440e+11
-2.615000000000000213e+00,-6.000000000000000000e+00,-4.494168228261467285e+11
-2.570000000000000284e+00,-6.000000000000000000e+00,-4.488504278455523682e+11
-2.524999999999999911e+00,-6.000000000000000000e+00,-4.482284888376832275e+11
-2.479999999999999982e+00,-6.000000000000000000e+00,-4.475460879321400757e+11
-2.435000000000000053e+00,-6.000000000000000000e+00,-4.467981305721058350e+11
-2.390000000000000124e+00,-6.000000000000000000e+00,-4.459794181548462524e+11
-2.345000000000000195e+00,-6.000000000000000000e+00,-4.450846445849411011e+11
-2.300000000000000266e+00,-6.000000000000000000e+00,-4.441083585551327515e+11
-2.254999999999999893e+00,-6.000000000000000000e+00,-4.430441902590292358e+11
-2.209999999999999964e+00,-6.000000000000000000e+00,-4.418864039450125122e+11
-2.165000000000000036e+00,-6.000000000000000000e+00,-4.406299152859965820e+11
-2.120000000000000107e+00,-6.000000000000000000e+00,-4.392680238552822876e+11
-2.075000000000000178e+00,-6.000000000000000000e+00,-4.377955803889042358e+11
-2.030000000000000249e+00,-6.000000000000000000e+00,-4.362085156128250122e+11
-1.985000000000000320e+00,-6.000000000000000000e+00,-4.345005062843790894e+11
-1.939999999999999947e+00,-6.000000000000000000e+00,-4.326688827301330566e+11
-1.895000000000000018e+00,-6.000000000000000000e+00,-4.307101876009461060e+11
-1.850000000000000089e+00,-6.000000000000000000e+00,-4.286213650497959595e+11
-1.805000000000000160e+00,-6.000000000000000000e+00,-4.264042804790900879e+11
-1.760000000000000231e+00,-6.000000000000000000e+00,-4.240558373029352417e+11
-1.715000000000000302e+00,-6.000000000000000000e+00,-4.215799760295714722e+11
-1.669999999999999929e+00,-6.000000000000000000e+00,-4.189799098720859985e+11
-1.625000000000000000e+00,-6.000000000000000000e+00,-4.162614767731347656e+11
-1.580000000000000071e+00,-6.000000000000000000e+00,-4.134329258172884521e+11
-1.535000000000000142e+00,-6.000000000000000000e+00,-4.105016159060957031e+11
-1.490000000000000213e+00,-6.000000000000000000e+00,-4.074767886616263428e+11
-1.445000000000000284e+00,-6.000000000000000000e+00,-4.043741377692638550e+11
-1.400000000000000355e+00,-6.000000000000000000e+00,-4.012088854018950806e+11
-1.354999999999999982e+00,-6.000000000000000000e+00,-3.979933873366716309e+11
-1.310000000000000053e+00,-6.000000000000000000e+00,-3.947439079036281738e+11
-1.265000000000000124e+00,-6.000000000000000000e+00,-3.914795712566476440e+11
-1.220000000000000195e+00,-6.000000000000000000e+00,-3.882197683457396240e+11
-1.175000000000000266e+00,-6.000000000000000000e+00,-3.849698755439179688e+11
-1.130000000000000338e+00,-6.000000000000000000e+00,-3.817624199157631836e+11
-1.084999999999999964e+00,-6.000000000000000000e+00,-3.786104358147775879e+11
-1.040000000000000036e+00,-6.000000000000000000e+00,-3.755215214871292725e+11
-9.950000000000001066e-01,-6.000000000000000000e+00,-3.725190133041824341e+11
-9.500000000000001776e-01,-6.000000000000000000e+00,-3.696065974051590576e+11
-9.050000000000002487e-01,-6.000000000000000000e+00,-3.667942669753742065e+11
-8.600000000000003197e-01,-6.000000000000000000e+00,-3.641045099405651855e+11
-8.150000000000003908e-01,-6.000000000000000000e+00,-3.615271873649337769e+11
-7.700000000000004619e-01,-6.000000000000000000e+00,-3.590701735297564087e+11
-7.250000000000005329e-01,-6.000000000000000000e+00,-3.567551429526578369e+11
-6.799999999999997158e-01,-6.000000000000000000e+00,-3.545588902085138550e+11
-6.349999999999997868e-01,-6.000000000000000000e+00,-3.524977572147112427e+11
-5.899999999999998579e-01,-6.000000000000000000e+00,-3.505754209903902588e+11
-5.449999999999999289e-01,-6.000000000000000000e+00,-3.487709530588482666e+11
-5.000000000000000000e-01,-6.000000000000000000e+00,-3.470958026588446655e+11
-4.550000000000000711e-01,-6.000000000000000000e+00,-3.455300186396877441e+11
-4.100000000000001421e-01,-6.000000000000000000e+00,-3.440787433724083252e+11
-3.650000000000002132e-01,-6.000000000000000000e+00,-3.427305341774288330e+11
-3.200000000000002842e-01,-6.000000000000000000e+00,-3.414984720637110596e+11
-2.750000000000003553e-01,-6.000000000000000000e+00,-3.403406691286400146e+11
-2.300000000000004263e-01,-6.000000000000000000e+00,-3.393083789248858032e+11
-1.850000000000004974e-01,-6.000000000000000000e+00,-3.383557159360733032e+11
-1.400000000000005684e-01,-6.000000000000000000e+00,-3.374820104089249878e+11
-9.499999999999975131e-02,-6.000000000000000000e+00,-3.366494223874392090e+11
-4.999999999999982236e-02,-6.000000000000000000e+00,-3.359245301613436279e+11
-4.999999999999893419e-03,-6.000000000000000000e+00,-3.352509693211557007e+11
4.000000000000003553e-02,-6.000000000000000000e+00,-3.346692857980427856e+11
8.499999999999996447e-02,-6.000000000000000000e+00,-3.340629266905420532e+11
1.299999999999998934e-01,-6.000000000000000000e+00,-3.335805911984741821e+11
1.749999999999998224e-01,-6.000000000000000000e+00,-3.331087378529938354e+11
2.199999999999997513e-01,-6.000000000000000000e+00,-3.327244590176074219e+11
2.649999999999996803e-01,-6.000000000000000000e+00,-3.322223700313731689e+11
3.099999999999996092e-01,-6.000000000000000000e+00,-3.320670104142868652e+11
3.549999999999995381e-01,-6.000000000000000000e+00,-3.315758717006237793e+11
3.999999999999994671e-01,-6.000000000000000000e+00,-3.314432030723153687e+11
4.449999999999993960e-01,-6.000000000000000000e+00,-3.310850301922720947e+11
4.900000000000002132e-01,-6.000000000000000000e+00,-3.309042605624149780e+11
5.350000000000001421e-01,-6.000000000000000000e+00,-3.305396893172456055e+11
5.800000000000000711e-01,-6.000000000000000000e+00,-3.304721905625811157e+11
6.250000000000000000e-01,-6.000000000000000000e+00,-3.300036418382757568e+11
6.699999999999999289e-01,-6.000000000000000000e+00,-3.300155275524947510e+11
7.149999999999998579e-01,-6.000000000000000000e+00,-3.298360605784701538e+11
7.599999999999997868e-01,-6.000000000000000000e+00,-3.297638030931168823e+11
8.049999999999997158e-01,-6.000000000000000000e+00,-3.297395156871643677e+11
8.499999999999996447e-01,-6.000000000000000000e+00,-3.296835335740652466e+11
8.949999999999995737e-01,-6.000000000000000000e+00,-3.294305765368148193e+11
9.399999999999995026e-01,-6.000000000000000000e+00,-3.292601309854878540e+11
9.849999999999994316e-01,-6.000000000000000000e+00,-3.291641198504872437e+11
1.029999999999999361e+00,-6.000000000000000000e+00,-3.290574823192543945e+11
1.075000000000000178e+00,-6.000000000000000000e+00,-3.296020813560056763e+11
1.120000000000000107e+00,-6.000000000000000000e+00,-3.291208824920980835e+11
1.165000000000000036e+00,-6.000000000000000000e+00,-3.288893261407807617e+11
1.209999999999999964e+00,-6.000000000000000000e+00,-3.297894867027147827e+11
1.254999999999999893e+00,-6.000000000000000000e+00,-3.300379414383504028e+11
1.299999999999999822e+00,-6.000000000000000000e+00,-3.281695989643009644e+11
1.344999999999999751e+00,-6.000000000000000000e+00,-3.284558739415321655e+11
1.389999999999999680e+00,-6.000000000000000000e+00,-3.286626200806528320e+11
1.434999999999999609e+00,-6.000000000000000000e+00,-3.290171986191076660e+11
1.479999999999999538e+00,-6.000000000000000000e+00,-3.283876988080189209e+11
1.524999999999999467e+00,-6.000000000000000000e+00,-3.262949719318793945e+11
1.569999999999999396e+00,-6.000000000000000000e+00,-3.267402997172566528e+11
1.614999999999999325e+00,-6.000000000000000000e+00,-3.258746113875930786e+11
1.660000000000000142e+00,-6.000000000000000000e+00,-3.268186694518081055e+11
1.705000000000000071e+00,-6.000000000000000000e+00,-3.253515855783538208e+11
1.750000000000000000e+00,-6.000000000000000000e+00,-3.263130182987402954e+11
1.794999999999999929e+00,-6.000000000000000000e+00,-3.252663493563134766e+11
1.839999999999999858e+00,-6.000000000000000000e+00,-3.274234646926126709e+11
1.884999999999999787e+00,-6.000000000000000000e+00,-3.263637747953123169e+11
1.929999999999999716e+00,-6.000000000000000000e+00,-3.301005999715168457e+11
1.974999999999999645e+00,-6.000000000000000000e+00,-3.280185390707963867e+11
2.019999999999999574e+00,-6.000000000000000000e+00,-3.282510460961013184e+11
2.064999999999999503e+00,-6.000000000000000000e+00,-3.279356293780038452e+11
2.109999999999999432e+00,-6.000000000000000000e+00,-3.180148739976891479e+11
2.154999999999999361e+00,-6.000000000000000000e+00,-3.245088968057192383e+11
2.199999999999999289e+00,-6.000000000000000000e+00,-3.203816076636574097e+11
2.245000000000000107e+00,-6.000000000000000000e+00,-3.282112962714812012e+11
2.290000000000000036e+00,-6.000000000000000000e+00,-3.194781460884891357e+11
2.334999999999999964e+00,-6.000000000000000000e+00,-3.208487940706181641e+11
2.379999999999999893e+00,-6.000000000000000000e+00,-3.230463089532899780e+11
2.424999999999999822e+00,-6.000000000000000000e+00,-3.130544369172922363e+11
2.469999999999999751e+00,-6.000000000000000000e+00,-3.245033007812277222e+11
2.514999999999999680e+00,-6.000000000000000000e+00,-3.274963356487141724e+11
2.559999999999999609e+00,-6.000000000000000000e+00,-3.339747039333778687e+11
2.604999999999999538e+00,-6.000000000000000000e+00,-3.309327995489257202e+11
2.649999999999999467e+00,-6.000000000000000000e+00,-3.226287145340194702e+11
2.694999999999999396e+00,-6.000000000000000000e+00,-3.313618252233242798e+11
2.739999999999999325e+00,-6.000000000000000000e+00,-3.361473369451545410e+11
2.785000000000000142e+00,-6.000000000000000000e+00,-3.391323680360018921e+11
2.830000000000000071e+00,-6.000000000000000000e+00,-4.031887274310164185e+11
2.875000000000000000e+00,-6.000000000000000000e+00,-3.977063197189300537e+11
2.919999999999999929e+00,-6.000000000000000000e+00,-3.581689017074987793e+11
2.964999999999999858e+00,-6.000000000000000000e+00,-3.806762088580659180e+11
3.009999999999999787e+00,-6.000000000000000000e+00,-3.517920623235065918e+11
3.054999999999999716e+00,-6.000000000000000000e+00,-3.287466961509399414e+09
3.099999999999999645e+00,-6.000000000000000000e+00,-3.287793416336284161e+09
3.144999999999999574e+00,-6.000000000000000000e+00,-3.287438118226691246e+09
3.189999999999999503e+00,-6.000000000000000000e+00,-3.281330945807232857e+09
3.234999999999999432e+00,-6.000000000000000000e+00,-3.281802432902895927e+09
3.279999999999999361e+00,-6.000000000000000000e+00,-3.289252939898691177e+09
3.324999999999999289e+00,-6.000000000000000000e+00,-3.280690964135731220e+09
3.369999999999999218e+00,-6.000000000000000000e+00,-3.275331762184298515e+09
3.414999999999999147e+00,-6.000000000000000000e+00,-3.277538273682208061e+09
3.459999999999999076e+00,-6.000000000000000000e+00,-3.271678220141552925e+09
3.504999999999999005e+00,-6.000000000000000000e+00,-3.274501786583995342e+09
3.549999999999998934e+00,-6.000000000000000000e+00,-3.273863692562753677e+09
3.594999999999998863e+00,-6.000000000000000000e+00,-3.274377360444290161e+09
3.640000000000000568e+00,-6.000000000000000000e+00,-3.264998563674615383e+09
3.685000000000000497e+00,-6.000000000000000000e+00,-3.267651891546805859e+09
3.730000000000000426e+00,-6.000000000000000000e+00,-3.260337161101483822e+09
3.775000000000000355e+00,-6.000000000000000000e+00,-3.257197504680442333e+09
3.820000000000000284e+00,-6.000000000000000000e+00,-3.272285605483648777e+09
3.865000000000000213e+00,-6.000000000000000000e+00,-3.275076654791659355e+09
3.910000000000000142e+00,-6.000000000000000000e+00,-3.231823357333696365e+09
3.955000000000000071e+00,-6.000000000000000000e+00,-3.208053964953048706e+09
4.000000000000000000e+00,-6.000000000000000000e+00,-3.194019174648877144e+09
-5.000000000000000000e+00,-5.955000000000000071e+00,-4.548929426552250977e+11
-4.955000000000000071e+00,-5.955000000000000071e+00,-4.548840306645651855e+11
-4.910000000000000142e+00,-5.955000000000000071e+00,-4.548753415930895386e+11
-4.865000000000000213e+00,-5.955000000000000071e+00,-4.548667814095783691e+11
-4.820000000000000284e+00,-5.955000000000000071e+00,-4.548582589978810425e+11
-4.775000000000000355e+00,-5.955000000000000071e+00,-4.548496829174140015e+11
-4.730000000000000426e+00,-5.955000000000000071e+00,-4.548409622693944702e+11
-4.684999999999999609e+00,-5.955000000000000071e+00,-4.548320012440865479e+11
-4.639999999999999680e+00,-5.955000000000000071e+00,-4.548227046127375488e+11
-4.594999999999999751e+00,-5.955000000000000071e+00,-4.548129778742628174e+11
